entry,at,order
"Your hand is 10♠, 8♥",2024-07-30T06:33:37.230Z,172232121723003
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (123.63) | #3 ""chris @ ttP9etrJ8B"" (146.13) | #4 ""kenny @ -Ji9s5wxde"" (118.15) | #7 ""andy chen phd @ g8PRZ_B4kf"" (181.20) | #8 ""nitjon @ NvJVXTKmaY"" (128.25) | #9 ""MIKE @ 6p-FLFyf4K"" (191.22)",2024-07-30T06:33:37.230Z,172232121723001
"-- starting hand #154 (id: mnhtrvbvkmc3)  (No Limit Texas Hold'em) (dealer: ""Nate Higgers @ oEbQ63zwKB"") --",2024-07-30T06:33:37.230Z,172232121723000
"-- ending hand #153 --",2024-07-30T06:33:34.262Z,172232121426202
"""nitjon @ NvJVXTKmaY"" collected 19.50 from pot",2024-07-30T06:33:34.262Z,172232121426201
"Uncalled bet of 19.50 returned to ""nitjon @ NvJVXTKmaY""",2024-07-30T06:33:34.262Z,172232121426200
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T06:33:33.442Z,172232121344200
"""nitjon @ NvJVXTKmaY"" bets 19.50",2024-07-30T06:33:31.952Z,172232121195200
"""Nate Higgers @ oEbQ63zwKB"" checks",2024-07-30T06:33:29.788Z,172232120978800
"River: 4♠, K♥, 7♥, 6♠ [Q♥]",2024-07-30T06:33:28.215Z,172232120821500
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:33:27.372Z,172232120737200
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T06:33:26.313Z,172232120631300
"""Nate Higgers @ oEbQ63zwKB"" calls 6.50",2024-07-30T06:33:25.416Z,172232120541600
"""nitjon @ NvJVXTKmaY"" bets 6.50",2024-07-30T06:33:23.761Z,172232120376100
"""andy chen phd @ g8PRZ_B4kf"" checks",2024-07-30T06:33:20.898Z,172232120089800
"""kenny @ -Ji9s5wxde"" checks",2024-07-30T06:33:17.474Z,172232119747400
"""Nate Higgers @ oEbQ63zwKB"" checks",2024-07-30T06:33:16.121Z,172232119612100
"Turn: 4♠, K♥, 7♥ [6♠]",2024-07-30T06:33:14.398Z,172232119439800
"""nitjon @ NvJVXTKmaY"" checks",2024-07-30T06:33:13.564Z,172232119356400
"""andy chen phd @ g8PRZ_B4kf"" checks",2024-07-30T06:33:12.247Z,172232119224700
"""kenny @ -Ji9s5wxde"" checks",2024-07-30T06:33:08.422Z,172232118842200
"""Nate Higgers @ oEbQ63zwKB"" checks",2024-07-30T06:33:06.910Z,172232118691000
"Flop:  [4♠, K♥, 7♥]",2024-07-30T06:33:05.788Z,172232118578800
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:33:04.938Z,172232118493800
"""Nate Higgers @ oEbQ63zwKB"" calls 1.50",2024-07-30T06:33:04.038Z,172232118403800
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:33:02.562Z,172232118256200
"""nitjon @ NvJVXTKmaY"" calls 1.50",2024-07-30T06:32:59.647Z,172232117964700
"""andy chen phd @ g8PRZ_B4kf"" calls 1.50",2024-07-30T06:32:58.026Z,172232117802600
"""kenny @ -Ji9s5wxde"" raises to 1.50",2024-07-30T06:32:55.933Z,172232117593300
"""chris @ ttP9etrJ8B"" posts a big blind of 0.50",2024-07-30T06:32:53.746Z,172232117374609
"""Nate Higgers @ oEbQ63zwKB"" posts a small blind of 0.25",2024-07-30T06:32:53.746Z,172232117374608
"Your hand is K♠, 8♣",2024-07-30T06:32:53.746Z,172232117374603
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (131.63) | #3 ""chris @ ttP9etrJ8B"" (146.63) | #4 ""kenny @ -Ji9s5wxde"" (119.65) | #7 ""andy chen phd @ g8PRZ_B4kf"" (182.70) | #8 ""nitjon @ NvJVXTKmaY"" (116.75) | #9 ""MIKE @ 6p-FLFyf4K"" (191.22)",2024-07-30T06:32:53.746Z,172232117374601
"-- starting hand #153 (id: zb9zyhbr06zh)  (No Limit Texas Hold'em) (dealer: ""MIKE @ 6p-FLFyf4K"") --",2024-07-30T06:32:53.746Z,172232117374600
"""kenny @ -Ji9s5wxde"" shows a 4♣, 10♦.",2024-07-30T06:32:52.214Z,172232117221400
"-- ending hand #152 --",2024-07-30T06:32:47.142Z,172232116714202
"""nitjon @ NvJVXTKmaY"" collected 1.25 from pot",2024-07-30T06:32:47.142Z,172232116714201
"Uncalled bet of 1.25 returned to ""nitjon @ NvJVXTKmaY""",2024-07-30T06:32:47.142Z,172232116714200
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T06:32:46.274Z,172232116627400
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:32:45.262Z,172232116526200
"""nitjon @ NvJVXTKmaY"" raises to 1.75",2024-07-30T06:32:44.304Z,172232116430400
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:32:36.235Z,172232115623500
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T06:32:35.262Z,172232115526200
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:32:34.348Z,172232115434800
"""Nate Higgers @ oEbQ63zwKB"" posts a big blind of 0.50",2024-07-30T06:32:29.512Z,172232114951209
"""MIKE @ 6p-FLFyf4K"" posts a small blind of 0.25",2024-07-30T06:32:29.512Z,172232114951208
"Your hand is 10♥, 7♥",2024-07-30T06:32:29.512Z,172232114951203
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (132.13) | #3 ""chris @ ttP9etrJ8B"" (146.63) | #4 ""kenny @ -Ji9s5wxde"" (119.65) | #7 ""andy chen phd @ g8PRZ_B4kf"" (182.70) | #8 ""nitjon @ NvJVXTKmaY"" (116.00) | #9 ""MIKE @ 6p-FLFyf4K"" (191.47)",2024-07-30T06:32:29.512Z,172232114951201
"-- starting hand #152 (id: r5xpatatah29)  (No Limit Texas Hold'em) (dealer: ""nitjon @ NvJVXTKmaY"") --",2024-07-30T06:32:29.512Z,172232114951200
"""kenny @ -Ji9s5wxde"" shows a 4♣, 10♠.",2024-07-30T06:32:23.074Z,172232114307400
"-- ending hand #151 --",2024-07-30T06:32:22.963Z,172232114296303
"""nitjon @ NvJVXTKmaY"" shows a 3♦, 6♦.",2024-07-30T06:32:22.963Z,172232114296302
"""chris @ ttP9etrJ8B"" collected 48.00 from pot with Two Pair, Q's & 10's (combination: Q♥, Q♠, 10♣, 10♦, K♠)",2024-07-30T06:32:22.963Z,172232114296301
"""chris @ ttP9etrJ8B"" shows a Q♥, Q♠.",2024-07-30T06:32:22.963Z,172232114296300
"""chris @ ttP9etrJ8B"" checks",2024-07-30T06:32:22.155Z,172232114215500
"""nitjon @ NvJVXTKmaY"" checks",2024-07-30T06:32:20.801Z,172232114080100
"River: 3♣, 6♥, 10♣, K♠ [10♦]",2024-07-30T06:32:19.557Z,172232113955700
"""chris @ ttP9etrJ8B"" calls 12.00",2024-07-30T06:32:18.735Z,172232113873500
"""nitjon @ NvJVXTKmaY"" bets 12.00",2024-07-30T06:32:16.144Z,172232113614400
"Turn: 3♣, 6♥, 10♣ [K♠]",2024-07-30T06:32:13.949Z,172232113394900
"""chris @ ttP9etrJ8B"" calls 6.00",2024-07-30T06:32:13.138Z,172232113313800
"""nitjon @ NvJVXTKmaY"" bets 6.00",2024-07-30T06:32:05.789Z,172232112578900
"Flop:  [3♣, 6♥, 10♣]",2024-07-30T06:32:03.475Z,172232112347500
"""chris @ ttP9etrJ8B"" calls 5.75",2024-07-30T06:32:02.574Z,172232112257400
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:32:00.195Z,172232112019500
"""nitjon @ NvJVXTKmaY"" raises to 5.75",2024-07-30T06:31:59.208Z,172232111920800
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:31:56.964Z,172232111696400
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T06:31:56.057Z,172232111605700
"""chris @ ttP9etrJ8B"" raises to 1.75",2024-07-30T06:31:55.146Z,172232111514600
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T06:31:53.015Z,172232111301500
"""MIKE @ 6p-FLFyf4K"" posts a big blind of 0.50",2024-07-30T06:31:51.265Z,172232111126509
"""nitjon @ NvJVXTKmaY"" posts a small blind of 0.25",2024-07-30T06:31:51.265Z,172232111126508
"Your hand is Q♥, Q♠",2024-07-30T06:31:51.265Z,172232111126503
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (132.13) | #3 ""chris @ ttP9etrJ8B"" (122.38) | #4 ""kenny @ -Ji9s5wxde"" (119.65) | #7 ""andy chen phd @ g8PRZ_B4kf"" (182.70) | #8 ""nitjon @ NvJVXTKmaY"" (139.75) | #9 ""MIKE @ 6p-FLFyf4K"" (191.97)",2024-07-30T06:31:51.265Z,172232111126501
"-- starting hand #151 (id: qwctorvcorxp)  (No Limit Texas Hold'em) (dealer: ""andy chen phd @ g8PRZ_B4kf"") --",2024-07-30T06:31:51.265Z,172232111126500
"""nitjon @ NvJVXTKmaY"" shows a K♦, 5♣.",2024-07-30T06:31:48.387Z,172232110838700
"""kenny @ -Ji9s5wxde"" shows a K♠, J♦.",2024-07-30T06:31:46.510Z,172232110651000
"Undealt cards:  [4♥, 7♠, Q♣, 10♦, K♥]",2024-07-30T06:31:44.728Z,172232110472800
"-- ending hand #150 --",2024-07-30T06:31:43.896Z,172232110389602
"""kenny @ -Ji9s5wxde"" collected 1.25 from pot",2024-07-30T06:31:43.896Z,172232110389601
"Uncalled bet of 1.00 returned to ""kenny @ -Ji9s5wxde""",2024-07-30T06:31:43.896Z,172232110389600
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T06:31:43.065Z,172232110306500
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:31:41.697Z,172232110169700
"""kenny @ -Ji9s5wxde"" raises to 1.50",2024-07-30T06:31:37.840Z,172232109784000
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:31:35.773Z,172232109577300
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T06:31:34.865Z,172232109486500
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:31:24.743Z,172232108474300
"""nitjon @ NvJVXTKmaY"" posts a big blind of 0.50",2024-07-30T06:31:14.058Z,172232107405809
"""andy chen phd @ g8PRZ_B4kf"" posts a small blind of 0.25",2024-07-30T06:31:14.058Z,172232107405808
"Your hand is 4♦, 10♥",2024-07-30T06:31:14.058Z,172232107405803
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (132.13) | #3 ""chris @ ttP9etrJ8B"" (122.38) | #4 ""kenny @ -Ji9s5wxde"" (118.90) | #7 ""andy chen phd @ g8PRZ_B4kf"" (182.95) | #8 ""nitjon @ NvJVXTKmaY"" (140.25) | #9 ""MIKE @ 6p-FLFyf4K"" (191.97)",2024-07-30T06:31:14.058Z,172232107405801
"-- starting hand #150 (id: nmqmfzmyjrbq)  (No Limit Texas Hold'em) (dealer: ""kenny @ -Ji9s5wxde"") --",2024-07-30T06:31:14.058Z,172232107405800
"Undealt cards: 10♣, J♣, 6♦, 6♠ [2♥]",2024-07-30T06:31:09.798Z,172232106979800
"-- ending hand #149 --",2024-07-30T06:31:08.117Z,172232106811702
"""kenny @ -Ji9s5wxde"" collected 1.75 from pot",2024-07-30T06:31:08.117Z,172232106811701
"Uncalled bet of 1.31 returned to ""kenny @ -Ji9s5wxde""",2024-07-30T06:31:08.117Z,172232106811700
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:31:07.246Z,172232106724600
"""kenny @ -Ji9s5wxde"" bets 1.31",2024-07-30T06:31:06.318Z,172232106631800
"Turn: 10♣, J♣, 6♦ [6♠]",2024-07-30T06:30:56.436Z,172232105643600
"""andy chen phd @ g8PRZ_B4kf"" checks",2024-07-30T06:30:55.625Z,172232105562500
"""kenny @ -Ji9s5wxde"" checks",2024-07-30T06:30:53.614Z,172232105361400
"Flop:  [10♣, J♣, 6♦]",2024-07-30T06:30:52.491Z,172232105249100
"""andy chen phd @ g8PRZ_B4kf"" checks",2024-07-30T06:30:51.656Z,172232105165600
"""kenny @ -Ji9s5wxde"" calls 0.50",2024-07-30T06:30:50.714Z,172232105071400
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:30:49.809Z,172232104980900
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T06:30:48.909Z,172232104890900
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:30:42.936Z,172232104293600
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T06:30:41.923Z,172232104192300
"""Nate Higgers @ oEbQ63zwKB"" posts a missed big blind of 0.50",2024-07-30T06:30:40.782Z,172232104078212
"""Nate Higgers @ oEbQ63zwKB"" posts a missing small blind of 0.25",2024-07-30T06:30:40.782Z,172232104078211
"""andy chen phd @ g8PRZ_B4kf"" posts a big blind of 0.50",2024-07-30T06:30:40.782Z,172232104078210
"""kenny @ -Ji9s5wxde"" posts a small blind of 0.25",2024-07-30T06:30:40.782Z,172232104078209
"Your hand is Q♥, 3♦",2024-07-30T06:30:40.782Z,172232104078204
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (132.88) | #3 ""chris @ ttP9etrJ8B"" (122.38) | #4 ""kenny @ -Ji9s5wxde"" (117.65) | #7 ""andy chen phd @ g8PRZ_B4kf"" (183.45) | #8 ""nitjon @ NvJVXTKmaY"" (140.25) | #9 ""MIKE @ 6p-FLFyf4K"" (191.97)",2024-07-30T06:30:40.782Z,172232104078202
"-- starting hand #149 (id: htku7t6zva3u)  (No Limit Texas Hold'em) (dealer: ""chris @ ttP9etrJ8B"") --",2024-07-30T06:30:40.782Z,172232104078201
"The player ""Nate Higgers @ oEbQ63zwKB"" joined the game with a stack of 132.88.",2024-07-30T06:30:40.782Z,172232104078200
"-- ending hand #148 --",2024-07-30T06:30:34.774Z,172232103477402
"""kenny @ -Ji9s5wxde"" collected 25.25 from pot with Pair, A's (combination: A♠, A♦, Q♥, J♦, 10♣)",2024-07-30T06:30:34.774Z,172232103477401
"""kenny @ -Ji9s5wxde"" shows a A♠, Q♥.",2024-07-30T06:30:34.774Z,172232103477400
"""nitjon @ NvJVXTKmaY"" checks",2024-07-30T06:30:33.905Z,172232103390500
"""kenny @ -Ji9s5wxde"" checks",2024-07-30T06:30:32.281Z,172232103228100
"River: A♦, 10♣, 9♠, J♦ [6♥]",2024-07-30T06:30:29.751Z,172232102975100
"""nitjon @ NvJVXTKmaY"" checks",2024-07-30T06:30:28.934Z,172232102893400
"""kenny @ -Ji9s5wxde"" checks",2024-07-30T06:30:26.986Z,172232102698600
"Turn: A♦, 10♣, 9♠ [J♦]",2024-07-30T06:30:25.466Z,172232102546600
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:30:24.655Z,172232102465500
"""nitjon @ NvJVXTKmaY"" calls 5.00",2024-07-30T06:30:23.204Z,172232102320400
"""kenny @ -Ji9s5wxde"" bets 5.00",2024-07-30T06:30:22.062Z,172232102206200
"Flop:  [A♦, 10♣, 9♠]",2024-07-30T06:30:18.861Z,172232101886100
"The player ""Nate Higgers @ oEbQ63zwKB"" sit back with the stack of 132.88.",2024-07-30T06:30:18.073Z,172232101807300
"""MIKE @ 6p-FLFyf4K"" calls 5.00",2024-07-30T06:30:18.036Z,172232101803600
"""nitjon @ NvJVXTKmaY"" calls 5.00",2024-07-30T06:30:16.185Z,172232101618500
"""kenny @ -Ji9s5wxde"" raises to 5.00",2024-07-30T06:30:13.949Z,172232101394900
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:30:09.561Z,172232100956100
"""MIKE @ 6p-FLFyf4K"" calls 1.75",2024-07-30T06:30:08.579Z,172232100857900
"""nitjon @ NvJVXTKmaY"" raises to 1.75",2024-07-30T06:30:07.170Z,172232100717000
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:30:04.758Z,172232100475800
"""kenny @ -Ji9s5wxde"" posts a big blind of 0.50",2024-07-30T06:30:01.572Z,172232100157208
"""chris @ ttP9etrJ8B"" posts a small blind of 0.25",2024-07-30T06:30:01.572Z,172232100157207
"Your hand is 4♠, 5♦",2024-07-30T06:30:01.572Z,172232100157202
"Player stacks: #3 ""chris @ ttP9etrJ8B"" (122.63) | #4 ""kenny @ -Ji9s5wxde"" (102.40) | #7 ""andy chen phd @ g8PRZ_B4kf"" (183.45) | #8 ""nitjon @ NvJVXTKmaY"" (150.25) | #9 ""MIKE @ 6p-FLFyf4K"" (196.97)",2024-07-30T06:30:01.572Z,172232100157201
"-- starting hand #148 (id: f5esteihoylb)  (No Limit Texas Hold'em) (dealer: ""MIKE @ 6p-FLFyf4K"") --",2024-07-30T06:30:01.572Z,172232100157200
"-- ending hand #147 --",2024-07-30T06:29:58.623Z,172232099862302
"""chris @ ttP9etrJ8B"" collected 28.11 from pot",2024-07-30T06:29:58.623Z,172232099862301
"Uncalled bet of 35.00 returned to ""chris @ ttP9etrJ8B""",2024-07-30T06:29:58.623Z,172232099862300
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T06:29:57.762Z,172232099776200
"""chris @ ttP9etrJ8B"" bets 35.00",2024-07-30T06:29:55.111Z,172232099511100
"River: 5♠, 7♣, 7♥, 9♦ [Q♥]",2024-07-30T06:29:46.611Z,172232098661100
"""nitjon @ NvJVXTKmaY"" calls 8.43",2024-07-30T06:29:45.781Z,172232098578100
"""chris @ ttP9etrJ8B"" bets 8.43",2024-07-30T06:29:43.753Z,172232098375300
"Turn: 5♠, 7♣, 7♥ [9♦]",2024-07-30T06:29:38.377Z,172232097837700
"""nitjon @ NvJVXTKmaY"" checks",2024-07-30T06:29:37.507Z,172232097750700
"""chris @ ttP9etrJ8B"" checks",2024-07-30T06:29:34.983Z,172232097498300
"Flop:  [5♠, 7♣, 7♥]",2024-07-30T06:29:31.625Z,172232097162500
"""nitjon @ NvJVXTKmaY"" calls 5.50",2024-07-30T06:29:30.770Z,172232097077000
"""chris @ ttP9etrJ8B"" raises to 5.50",2024-07-30T06:29:29.577Z,172232096957700
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:29:27.367Z,172232096736700
"""nitjon @ NvJVXTKmaY"" raises to 1.75",2024-07-30T06:29:26.135Z,172232096613500
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:29:23.731Z,172232096373100
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T06:29:21.795Z,172232096179500
"""chris @ ttP9etrJ8B"" posts a big blind of 0.50",2024-07-30T06:29:20.927Z,172232096092708
"""MIKE @ 6p-FLFyf4K"" posts a small blind of 0.25",2024-07-30T06:29:20.927Z,172232096092707
"Your hand is A♠, 7♠",2024-07-30T06:29:20.927Z,172232096092702
"Player stacks: #3 ""chris @ ttP9etrJ8B"" (108.45) | #4 ""kenny @ -Ji9s5wxde"" (102.40) | #7 ""andy chen phd @ g8PRZ_B4kf"" (183.45) | #8 ""nitjon @ NvJVXTKmaY"" (164.18) | #9 ""MIKE @ 6p-FLFyf4K"" (197.22)",2024-07-30T06:29:20.927Z,172232096092701
"-- starting hand #147 (id: b1xwmjllthea)  (No Limit Texas Hold'em) (dealer: ""nitjon @ NvJVXTKmaY"") --",2024-07-30T06:29:20.927Z,172232096092700
"Undealt cards: 4♣, A♠, J♦ [10♠, J♣]",2024-07-30T06:29:16.472Z,172232095647200
"""kenny @ -Ji9s5wxde"" shows a 10♥, 10♣.",2024-07-30T06:29:15.728Z,172232095572800
"-- ending hand #146 --",2024-07-30T06:29:14.312Z,172232095431202
"""kenny @ -Ji9s5wxde"" collected 5.00 from pot",2024-07-30T06:29:14.312Z,172232095431201
"Uncalled bet of 1.75 returned to ""kenny @ -Ji9s5wxde""",2024-07-30T06:29:14.312Z,172232095431200
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T06:29:13.423Z,172232095342300
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:29:12.122Z,172232095212200
"""kenny @ -Ji9s5wxde"" bets 1.75",2024-07-30T06:29:10.572Z,172232095057200
"""nitjon @ NvJVXTKmaY"" checks",2024-07-30T06:29:03.592Z,172232094359200
"Flop:  [4♣, A♠, J♦]",2024-07-30T06:29:02.978Z,172232094297800
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:29:02.168Z,172232094216800
"""nitjon @ NvJVXTKmaY"" calls 1.50",2024-07-30T06:29:01.092Z,172232094109200
"""andy chen phd @ g8PRZ_B4kf"" calls 1.50",2024-07-30T06:28:59.325Z,172232093932500
"""kenny @ -Ji9s5wxde"" raises to 1.50",2024-07-30T06:28:55.668Z,172232093566800
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:28:53.235Z,172232093323500
"""MIKE @ 6p-FLFyf4K"" posts a big blind of 0.50",2024-07-30T06:28:52.078Z,172232093207808
"""nitjon @ NvJVXTKmaY"" posts a small blind of 0.25",2024-07-30T06:28:52.078Z,172232093207807
"Your hand is 2♣, 3♠",2024-07-30T06:28:52.078Z,172232093207802
"Player stacks: #3 ""chris @ ttP9etrJ8B"" (108.45) | #4 ""kenny @ -Ji9s5wxde"" (98.90) | #7 ""andy chen phd @ g8PRZ_B4kf"" (184.95) | #8 ""nitjon @ NvJVXTKmaY"" (165.68) | #9 ""MIKE @ 6p-FLFyf4K"" (197.72)",2024-07-30T06:28:52.078Z,172232093207801
"-- starting hand #146 (id: 2flckk84u0sl)  (No Limit Texas Hold'em) (dealer: ""andy chen phd @ g8PRZ_B4kf"") --",2024-07-30T06:28:52.078Z,172232093207800
"Undealt cards: 8♥, 6♦, 2♥, J♦ [J♠]",2024-07-30T06:28:47.863Z,172232092786300
"-- ending hand #145 --",2024-07-30T06:28:46.160Z,172232092616002
"""chris @ ttP9etrJ8B"" collected 6.25 from pot",2024-07-30T06:28:46.160Z,172232092616001
"Uncalled bet of 3.12 returned to ""chris @ ttP9etrJ8B""",2024-07-30T06:28:46.160Z,172232092616000
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T06:28:45.307Z,172232092530700
"""chris @ ttP9etrJ8B"" bets 3.12",2024-07-30T06:28:43.908Z,172232092390800
"""nitjon @ NvJVXTKmaY"" checks",2024-07-30T06:28:41.244Z,172232092124400
"Turn: 8♥, 6♦, 2♥ [J♦]",2024-07-30T06:28:39.153Z,172232091915300
"""chris @ ttP9etrJ8B"" calls 1.25",2024-07-30T06:28:38.258Z,172232091825800
"""nitjon @ NvJVXTKmaY"" bets 1.25",2024-07-30T06:28:35.615Z,172232091561500
"Flop:  [8♥, 6♦, 2♥]",2024-07-30T06:28:31.727Z,172232091172700
"""chris @ ttP9etrJ8B"" calls 1.75",2024-07-30T06:28:30.873Z,172232091087300
"""nitjon @ NvJVXTKmaY"" raises to 1.75",2024-07-30T06:28:28.935Z,172232090893500
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:28:26.866Z,172232090686600
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T06:28:25.895Z,172232090589500
"""chris @ ttP9etrJ8B"" calls 0.50",2024-07-30T06:28:25.008Z,172232090500800
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:28:23.457Z,172232090345700
"""nitjon @ NvJVXTKmaY"" posts a big blind of 0.50",2024-07-30T06:28:21.116Z,172232090111608
"""andy chen phd @ g8PRZ_B4kf"" posts a small blind of 0.25",2024-07-30T06:28:21.116Z,172232090111607
"Your hand is K♣, 5♣",2024-07-30T06:28:21.116Z,172232090111602
"Player stacks: #3 ""chris @ ttP9etrJ8B"" (105.20) | #4 ""kenny @ -Ji9s5wxde"" (98.90) | #7 ""andy chen phd @ g8PRZ_B4kf"" (185.20) | #8 ""nitjon @ NvJVXTKmaY"" (168.68) | #9 ""MIKE @ 6p-FLFyf4K"" (197.72)",2024-07-30T06:28:21.116Z,172232090111601
"-- starting hand #145 (id: r54huznsb60g)  (No Limit Texas Hold'em) (dealer: ""kenny @ -Ji9s5wxde"") --",2024-07-30T06:28:21.116Z,172232090111600
"-- ending hand #144 --",2024-07-30T06:28:18.173Z,172232089817302
"""kenny @ -Ji9s5wxde"" collected 21.50 from pot",2024-07-30T06:28:18.173Z,172232089817301
"Uncalled bet of 16.12 returned to ""kenny @ -Ji9s5wxde""",2024-07-30T06:28:18.173Z,172232089817300
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T06:28:17.366Z,172232089736600
"""kenny @ -Ji9s5wxde"" bets 16.12",2024-07-30T06:28:10.757Z,172232089075700
"River: 4♣, 7♠, 10♣, 6♣ [6♠]",2024-07-30T06:28:06.164Z,172232088616400
"""nitjon @ NvJVXTKmaY"" calls 6.00",2024-07-30T06:28:05.344Z,172232088534400
"""kenny @ -Ji9s5wxde"" bets 6.00",2024-07-30T06:28:01.865Z,172232088186500
"Turn: 4♣, 7♠, 10♣ [6♣]",2024-07-30T06:27:56.528Z,172232087652800
"""nitjon @ NvJVXTKmaY"" checks",2024-07-30T06:27:55.711Z,172232087571100
"""kenny @ -Ji9s5wxde"" checks",2024-07-30T06:27:50.561Z,172232087056100
"Flop:  [4♣, 7♠, 10♣]",2024-07-30T06:27:46.074Z,172232086607400
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:27:45.240Z,172232086524000
"""nitjon @ NvJVXTKmaY"" calls 4.00",2024-07-30T06:27:43.488Z,172232086348800
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:27:42.316Z,172232086231600
"""kenny @ -Ji9s5wxde"" raises to 4.00",2024-07-30T06:27:41.394Z,172232086139400
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:27:36.567Z,172232085656700
"""MIKE @ 6p-FLFyf4K"" raises to 1.00",2024-07-30T06:27:35.662Z,172232085566200
"""nitjon @ NvJVXTKmaY"" calls 0.50",2024-07-30T06:27:32.131Z,172232085213100
"""andy chen phd @ g8PRZ_B4kf"" posts a big blind of 0.50",2024-07-30T06:27:28.906Z,172232084890609
"""kenny @ -Ji9s5wxde"" posts a small blind of 0.25",2024-07-30T06:27:28.906Z,172232084890608
"Your hand is 3♣, J♦",2024-07-30T06:27:28.906Z,172232084890603
"Player stacks: #3 ""chris @ ttP9etrJ8B"" (105.20) | #4 ""kenny @ -Ji9s5wxde"" (87.40) | #7 ""andy chen phd @ g8PRZ_B4kf"" (185.70) | #8 ""nitjon @ NvJVXTKmaY"" (178.68) | #9 ""MIKE @ 6p-FLFyf4K"" (198.72)",2024-07-30T06:27:28.906Z,172232084890602
"-- starting hand #144 (id: czinvl9qe6v4)  (No Limit Texas Hold'em) (dealer: ""chris @ ttP9etrJ8B"") --",2024-07-30T06:27:28.906Z,172232084890601
"The player ""Weilin @ 9-Okl1QwAD"" stand up with the stack of 107.37.",2024-07-30T06:27:28.906Z,172232084890600
"""kenny @ -Ji9s5wxde"" shows a 7♣, 3♦.",2024-07-30T06:27:23.657Z,172232084365700
"Undealt cards:  [7♠, Q♠, 6♥, 8♣, A♣]",2024-07-30T06:27:23.520Z,172232084352000
"-- ending hand #143 --",2024-07-30T06:27:22.303Z,172232084230302
"""kenny @ -Ji9s5wxde"" collected 0.50 from pot",2024-07-30T06:27:22.303Z,172232084230301
"Uncalled bet of 0.25 returned to ""kenny @ -Ji9s5wxde""",2024-07-30T06:27:22.303Z,172232084230300
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:27:21.498Z,172232084149800
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:27:20.510Z,172232084051000
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T06:27:10.401Z,172232083040100
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:27:07.290Z,172232082729000
"""Weilin @ 9-Okl1QwAD"" folds",2024-07-30T06:27:06.155Z,172232082615500
